 ! Swift/XRT lightcurve of trigger: 554620, name: GRB 130427A
 ! Data covers 0.3-10 keV
 ! The data are in 5 columns:  ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00554620
 ! BINMODE: GRB-like (counts)

READ TERR 1 2
! WTSLEW data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
1774.443	0.587	-0.770	5.77430376e-09	7.68781561e-10	-7.0581614e-10
1775.787	0.649	-0.756	5.65420025e-09	7.70753679e-10	-6.98932975e-10
1777.256	0.745	-0.820	5.09344586e-09	6.88562313e-10	-6.27256631e-10
1778.744	0.824	-0.742	5.05827816e-09	6.84690257e-10	-6.27793971e-10
1780.282	0.754	-0.714	4.000725271e-09	6.10914678e-10	-5.71725349e-10
1781.905	0.731	-0.870	5.01457317e-09	6.8235764e-10	-6.12728e-10
1783.497	0.659	-0.860	5.21235038e-09	7.2534083e-10	-6.46682675e-10
1784.794	0.737	-0.638	3.948554369e-09	6.34420897e-10	-5.92157903e-10
1786.287	0.813	-0.756	5.01383533e-09	6.67337784e-10	-6.17822304e-10
1787.860	0.665	-0.760	5.51964871e-09	7.20523617e-10	-6.80786121e-10
1789.349	0.797	-0.823	4.85323082e-09	6.22710895e-10	-5.99347833e-10
1790.935	0.691	-0.789	5.27738857e-09	6.73146269e-10	-6.57473585e-10
1792.299	0.720	-0.673	5.64660531e-09	7.12465121e-10	-6.97492182e-10
1793.593	0.771	-0.574	5.84830029e-09	7.36426074e-10	-7.21652031e-10
1794.973	0.658	-0.609	6.23099063e-09	7.80182392e-10	-7.65274415e-10
1796.322	0.748	-0.691	5.41948693e-09	6.82188017e-10	-6.70239019e-10
1797.758	0.692	-0.687	5.64951657e-09	7.07069666e-10	-6.95669637e-10
1799.098	0.643	-0.649	6.05155917e-09	7.55581042e-10	-7.42307541e-10
1800.385	0.641	-0.644	6.06432701e-09	7.63066509e-10	-7.46921046e-10
1801.653	0.579	-0.628	6.55487031e-09	8.22707239e-10	-8.01601807e-10
1802.832	0.680	-0.601	6.08104871e-09	7.72200086e-10	-7.49588097e-10
1804.102	0.665	-0.590	6.25321004e-09	7.92924969e-10	-7.65430805e-10
1805.432	0.723	-0.665	5.6326866e-09	7.23683096e-10	-6.92107554e-10
1807.063	0.870	-0.909	4.47795096e-09	5.86082352e-10	-5.49771e-10
1808.775	0.740	-0.841	5.06244054e-09	6.81549625e-10	-6.25924509e-10
1810.383	0.896	-0.867	4.57269924e-09	6.24231487e-10	-5.6087068e-10
1812.093	0.687	-0.814	5.38758337e-09	7.42582226e-10	-6.58231876e-10
1813.439	0.659	-0.659	6.09452231e-09	8.37730704e-10	-7.50388493e-10
1814.786	0.677	-0.688	5.88786696e-09	7.98884631e-10	-7.25107047e-10
1816.211	0.763	-0.748	5.30101148e-09	7.12858502e-10	-6.55553998e-10
1817.761	0.603	-0.788	5.67977603e-09	7.56985745e-10	-7.05418348e-10
1819.202	0.995	-0.837	4.34501946e-09	5.65292908e-10	-5.31728005e-10
1820.897	0.551	-0.700	6.3226071e-09	8.18238495e-10	-7.80252166e-10
1822.173	0.686	-0.725	5.58566534e-09	7.18318117e-10	-6.92501737e-10
1823.632	0.933	-0.773	4.65080201e-09	5.88214469e-10	-5.72781182e-10
1825.289	0.693	-0.725	5.59609535e-09	7.03914197e-10	-6.88933238e-10
1826.586	0.737	-0.603	5.88237326e-09	7.43532596e-10	-7.28750132e-10
1828.094	0.836	-0.771	4.93448144e-09	6.17378798e-10	-6.05904584e-10
1829.752	0.659	-0.823	5.30481296e-09	6.66691372e-10	-6.55812242e-10
1831.030	0.595	-0.619	6.54661773e-09	8.13815465e-10	-7.99953296e-10
1832.331	0.724	-0.706	5.55316429e-09	6.93697519e-10	-6.78761071e-10
1833.905	0.719	-0.851	5.02746131e-09	6.36941182e-10	-6.19561842e-10
1835.305	0.810	-0.681	5.32790254e-09	6.75866653e-10	-6.52129458e-10
1836.843	0.622	-0.728	3.910609343e-09	6.12014621e-10	-5.90742774e-10
1838.276	0.796	-0.810	4.91657679e-09	6.51894873e-10	-6.07373447e-10
1839.885	0.906	-0.813	4.6441013e-09	6.09233285e-10	-5.73831802e-10
1841.406	0.773	-0.615	5.75161117e-09	7.50076114e-10	-7.10657413e-10
1842.820	0.737	-0.641	5.8286152e-09	7.55344452e-10	-7.14727162e-10
1844.257	0.652	-0.700	5.90290045e-09	7.70586061e-10	-7.29353637e-10
1845.806	0.818	-0.897	4.62173352e-09	6.03248761e-10	-5.75413747e-10
1847.361	0.726	-0.737	5.43892741e-09	6.98646661e-10	-6.7452611e-10
1848.794	0.794	-0.707	5.33376917e-09	6.73513585e-10	-6.5636883e-10
1850.344	0.678	-0.756	5.39805749e-09	6.78363279e-10	-6.63625326e-10
1851.744	0.757	-0.722	5.19690787e-09	6.56258555e-10	-6.43243699e-10
1853.301	0.723	-0.800	5.01027044e-09	6.35744197e-10	-6.24478503e-10
1854.707	0.658	-0.684	5.74742072e-09	7.19680715e-10	-7.07820338e-10
1855.997	0.624	-0.632	6.11707856e-09	7.68505673e-10	-7.56190963e-10
1857.270	0.760	-0.649	5.45293835e-09	6.85245241e-10	-6.74119095e-10
1858.594	0.726	-0.564	6.06714203e-09	7.54305862e-10	-7.41617821e-10
1860.050	0.747	-0.730	5.23604146e-09	6.5815328e-10	-6.47333097e-10
1861.507	0.658	-0.710	5.70732072e-09	7.16606649e-10	-7.05453636e-10
1862.942	0.812	-0.777	4.93175063e-09	6.18869315e-10	-6.07368234e-10
1864.452	0.686	-0.698	5.68029733e-09	7.13526167e-10	-6.97168575e-10
1865.951	0.642	-0.814	5.38402249e-09	6.82323956e-10	-6.63705927e-10
1867.181	0.669	-0.588	6.25065567e-09	7.93010382e-10	-7.68044122e-10
1868.534	0.694	-0.683	3.828423992e-09	5.89725437e-10	-5.74976657e-10
1870.115	0.965	-0.887	4.21870446e-09	5.52001763e-10	-5.22201448e-10
1871.874	0.834	-0.794	4.89828718e-09	6.65418598e-10	-6.00774992e-10
1873.394	0.639	-0.686	6.0160025e-09	8.23331997e-10	-7.37785063e-10
1874.886	0.748	-0.853	4.97989068e-09	6.51471818e-10	-6.10996482e-10
1876.490	0.899	-0.855	4.52995264e-09	5.91941764e-10	-5.57979871e-10
1878.164	0.648	-0.775	5.52542712e-09	7.33992806e-10	-6.88408329e-10
1879.409	0.700	-0.597	6.12691108e-09	8.09090482e-10	-7.545216e-10
1880.946	0.834	-0.837	4.74414679e-09	6.12228755e-10	-5.84574592e-10
1882.631	0.722	-0.851	4.99386152e-09	6.23050141e-10	-6.08649028e-10
1884.164	0.783	-0.811	4.8043008e-09	6.07038211e-10	-5.96292614e-10
1885.665	0.854	-0.719	4.8357392e-09	6.14006789e-10	-6.04698376e-10
1887.387	0.719	-0.868	4.859318e-09	6.0824883e-10	-5.98379418e-10
1888.809	0.649	-0.703	5.70327864e-09	7.14307716e-10	-7.02344683e-10
1890.252	0.937	-0.794	4.43949907e-09	5.5807571e-10	-5.488086e-10
1891.958	0.754	-0.769	5.12713387e-09	6.43345152e-10	-6.29235165e-10
1893.385	0.705	-0.672	5.78187865e-09	7.33768246e-10	-7.10506236e-10
1894.903	0.775	-0.814	4.97698343e-09	6.48016e-10	-6.16427225e-10
1896.362	0.779	-0.684	5.44420858e-09	7.04981258e-10	-6.69107397e-10
1897.853	0.693	-0.712	3.798379468e-09	5.88472312e-10	-5.7047463e-10
1899.404	0.770	-0.858	4.90766657e-09	6.26078092e-10	-6.01447068e-10
1901.061	0.622	-0.887	5.25921926e-09	6.8591451e-10	-6.48666823e-10
1902.533	0.669	-0.850	5.26478915e-09	7.04806021e-10	-6.43457031e-10
1904.011	0.783	-0.809	5.00743938e-09	6.98408467e-10	-6.18825205e-10
1905.410	0.754	-0.616	5.88074921e-09	7.97576569e-10	-7.18464482e-10
1907.193	0.697	-1.029	4.65217744e-09	6.20766446e-10	-5.70620995e-10
1908.583	0.780	-0.693	5.41265389e-09	7.17190505e-10	-6.69133863e-10
1910.164	0.811	-0.801	4.94661971e-09	6.489383e-10	-6.11641691e-10
1911.746	0.857	-0.771	4.9318589e-09	6.49228223e-10	-6.05039226e-10
1913.311	0.658	-0.708	5.81777216e-09	7.80398932e-10	-7.19091646e-10
1914.720	0.626	-0.751	5.73871501e-09	7.73462434e-10	-7.03829185e-10
1916.128	0.619	-0.781	5.62461046e-09	7.53914085e-10	-6.92533015e-10
1917.505	0.595	-0.759	5.79670362e-09	7.6838417e-10	-7.16606649e-10
1918.795	0.613	-0.695	5.98101525e-09	7.85651631e-10	-7.42431851e-10
1920.210	0.765	-0.802	5.04178102e-09	6.47530389e-10	-6.18898989e-10
1921.543	0.576	-0.568	6.88425973e-09	8.79907884e-10	-8.48572942e-10
1922.794	0.601	-0.674	6.19504499e-09	7.83658661e-10	-7.60949229e-10
1924.133	0.630	-0.738	5.85365765e-09	7.32063996e-10	-7.13769173e-10
1925.679	0.775	-0.916	4.64172738e-09	5.8610561e-10	-5.72287551e-10
1927.244	0.893	-0.790	4.6774645e-09	5.87980285e-10	-5.74410846e-10
1929.003	0.889	-0.867	4.48315995e-09	5.63083398e-10	-5.50471547e-10
1930.720	0.784	-0.828	4.85042783e-09	6.13093311e-10	-6.0004838e-10
1932.147	0.741	-0.643	5.66795856e-09	7.13114741e-10	-6.98399244e-10
1933.669	0.655	-0.781	5.48313365e-09	6.8662428e-10	-6.72946571e-10
1935.061	0.696	-0.736	5.48474968e-09	6.86169145e-10	-6.73058049e-10
1936.317	0.683	-0.561	6.30314657e-09	7.87822244e-10	-7.73397071e-10
1937.849	0.613	-0.849	5.37846062e-09	6.69046044e-10	-6.5734326e-10
1939.140	0.667	-0.678	5.82790944e-09	7.2696889e-10	-7.14930068e-10
1940.526	0.568	-0.718	6.07304876e-09	7.59599463e-10	-7.47792018e-10
1941.797	0.734	-0.703	5.41544886e-09	6.80114045e-10	-6.69390904e-10
1943.257	0.662	-0.726	3.709916462e-09	5.76003618e-10	-5.69279249e-10
1944.675	0.733	-0.756	5.26395908e-09	6.59244e-10	-6.4591476e-10
1946.228	0.948	-0.820	4.47052444e-09	5.61341454e-10	-5.48685894e-10
1948.097	0.878	-0.921	4.3900678e-09	5.54995629e-10	-5.41048849e-10
1949.854	0.815	-0.879	4.73215288e-09	5.95913669e-10	-5.79059639e-10
1951.323	0.778	-0.655	5.53248472e-09	7.01145292e-10	-6.79727882e-10
1952.935	0.769	-0.834	4.85815109e-09	6.288482e-10	-6.08688727e-10
1954.457	0.699	-0.753	5.45788669e-09	6.96178105e-10	-6.71139264e-10
1955.909	0.691	-0.753	3.909607645e-09	5.88059282e-10	-5.71629911e-10
1957.531	0.892	-0.930	4.40753536e-09	5.68157251e-10	-5.41964733e-10
1959.179	0.930	-0.756	4.74459591e-09	6.19021695e-10	-5.85242257e-10
1960.929	0.847	-0.820	4.73410575e-09	6.31848081e-10	-5.92662762e-10
1962.702	0.923	-0.926	4.3439528e-09	5.75610237e-10	-5.3321772e-10
1964.502	1.048	-0.877	4.14267486e-09	5.57696765e-10	-5.1224141e-10
1966.285	0.638	-0.736	3.920038457e-09	6.20714717e-10	-5.88023994e-10
1967.692	0.839	-0.769	4.97293734e-09	6.54593603e-10	-6.13064439e-10
NO	NO	NO	NO	NO
! PC data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
22863.217	19.058	-18.551	2.163718206e-10	4.85867239e-11	-4.85867239e-11
22900.575	19.310	-18.300	2.1676456e-10	4.88814589e-11	-4.88814589e-11
22938.813	18.682	-18.928	2.164211035e-10	4.90119443e-11	-4.90119443e-11
22975.581	17.016	-18.086	2.42420139e-10	5.35441666e-11	-5.35441666e-11
23007.581	10.090	-14.983	3.417809215e-10	7.51854148e-11	-7.51854148e-11
23038.728	26.581	-21.058	1.671438576e-10	3.867534725e-11	-3.867534725e-11
23086.995	18.431	-21.686	2.026375706e-10	4.589044e-11	-4.589044e-11
23119.840	25.704	-14.414	2.020760503e-10	4.5959011e-11	-4.5959011e-11
23166.728	21.440	-21.184	1.896691103e-10	4.2953516e-11	-4.2953516e-11
23204.339	13.917	-16.171	2.712862042e-10	6.11763595e-11	-6.11763595e-11
23242.949	20.439	-24.693	1.774654773e-10	4.07098007e-11	-4.07098007e-11
23277.928	23.070	-14.540	2.142950817e-10	4.87380212e-11	-4.87380212e-11
23315.622	12.956	-14.625	3.087313837e-10	6.81905713e-11	-6.81905713e-11
23347.881	28.336	-19.303	1.711532962e-10	3.859590514e-11	-3.859590514e-11
23394.109	14.704	-17.892	2.736130468e-10	5.90117615e-11	-5.90117615e-11
23426.611	22.318	-17.799	2.019236302e-10	4.5534753e-11	-4.5534753e-11
23473.372	18.182	-24.442	1.891877499e-10	4.30277812e-11	-4.30277812e-11
23519.243	19.949	-27.690	1.890597507e-10	4.0462504e-11	-4.0462504e-11
23551.788	12.478	-12.595	3.368489022e-10	7.47038138e-11	-7.47038138e-11
23583.444	18.432	-19.178	2.162954702e-10	4.89834733e-11	-4.89834733e-11
23626.821	22.694	-24.945	1.715952383e-10	3.853205391e-11	-3.853205391e-11
23658.767	13.314	-9.252	3.780236624e-10	8.3158177e-11	-8.3158177e-11
23688.149	11.512	-16.068	3.196099523e-10	7.00148406e-11	-7.00148406e-11
23717.985	24.300	-18.324	2.002889537e-10	4.40598349e-11	-4.40598349e-11
23762.640	22.270	-20.354	2.028800152e-10	4.42720441e-11	-4.42720441e-11
23808.369	19.166	-23.458	2.007464947e-10	4.41604859e-11	-4.41604859e-11
23844.426	20.718	-16.891	2.290983977e-10	5.01945735e-11	-5.01945735e-11
23902.064	38.291	-36.920	1.881102228e-10	3.234068609e-11	-3.234068609e-11
46929.534	16.173	-11.408	1.086763333e-10	2.44316468e-11	-2.44316468e-11
46963.257	17.552	-17.550	8.46495762e-11	1.903016477e-11	-1.903016477e-11
47007.636	18.305	-26.827	6.48058907e-11	1.46479285e-11	-1.46479285e-11
47043.115	17.928	-17.174	8.47017864e-11	1.924907869e-11	-1.924907869e-11
47088.747	27.458	-27.703	5.44352688e-11	1.230387899e-11	-1.230387899e-11
47134.130	17.176	-17.926	8.54824532e-11	1.932140305e-11	-1.932140305e-11
47168.732	12.663	-17.425	1.000922867e-10	2.238131375e-11	-2.238131375e-11
47198.033	13.449	-16.639	1.108645101e-10	2.375206408e-11	-2.375206408e-11
47226.525	25.074	-15.043	7.66049147e-11	1.712938467e-11	-1.712938467e-11
47270.858	28.381	-19.258	6.93049904e-11	1.477587557e-11	-1.477587557e-11
47322.579	19.284	-23.341	7.3128365e-11	1.620582954e-11	-1.620582954e-11
47365.430	21.565	-23.567	6.54510997e-11	1.479376017e-11	-1.479376017e-11
47402.455	17.134	-15.461	9.53839051e-11	2.09212126e-11	-2.09212126e-11
47441.259	18.448	-21.669	7.78708717e-11	1.716794483e-11	-1.716794483e-11
47474.875	12.412	-15.168	1.089194195e-10	2.448629508e-11	-2.448629508e-11
47507.230	22.682	-19.943	7.62377992e-11	1.641378814e-11	-1.641378814e-11
47545.731	19.284	-15.819	8.91894175e-11	1.946272347e-11	-1.946272347e-11
47580.434	17.176	-15.419	9.06599647e-11	2.049166541e-11	-2.049166541e-11
47621.114	19.120	-23.504	8.36343244e-11	1.714833994e-11	-1.714833994e-11
47653.271	14.543	-13.038	1.073880406e-10	2.414202054e-11	-2.414202054e-11
47691.006	19.433	-23.191	6.95839661e-11	1.57279017e-11	-1.57279017e-11
47744.763	18.329	-34.324	5.73806138e-11	1.298448426e-11	-1.298448426e-11
47785.000	15.702	-21.908	8.33493337e-11	1.818831339e-11	-1.818831339e-11
47826.275	19.558	-25.573	6.61879372e-11	1.480007191e-11	-1.480007191e-11
47884.932	26.092	-39.098	4.73285864e-11	1.043438491e-11	-1.043438491e-11
47931.207	17.427	-20.183	7.91275255e-11	1.778874496e-11	-1.778874496e-11
47964.810	18.926	-16.177	8.82491126e-11	1.945601073e-11	-1.945601073e-11
48012.807	21.075	-29.071	6.18872122e-11	1.357414674e-11	-1.357414674e-11
48076.281	30.306	-42.398	6.84019384e-11	1.195674532e-11	-1.195674532e-11
52979.628	26.956	-30.712	5.13419147e-11	1.159491901e-11	-1.159491901e-11
53024.386	14.794	-17.801	9.22294787e-11	2.072551257e-11	-2.072551257e-11
53066.757	27.583	-27.578	5.34249894e-11	1.21257989e-11	-1.21257989e-11
53123.500	18.480	-29.159	7.1973886e-11	1.507233888e-11	-1.507233888e-11
53176.327	30.843	-34.347	4.52227349e-11	1.036794322e-11	-1.036794322e-11
53225.096	19.684	-17.926	7.88177931e-11	1.780000504e-11	-1.780000504e-11
53270.558	26.875	-25.778	6.51007861e-11	1.357444749e-11	-1.357444749e-11
53326.834	28.268	-29.400	5.7376283e-11	1.234350581e-11	-1.234350581e-11
53381.313	21.428	-26.211	6.93626943e-11	1.478817825e-11	-1.478817825e-11
53420.589	19.761	-17.848	8.33637296e-11	1.827744366e-11	-1.827744366e-11
53458.277	27.206	-17.926	6.56596197e-11	1.475481906e-11	-1.475481906e-11
53511.933	18.681	-26.450	6.66673728e-11	1.513140618e-11	-1.513140618e-11
53560.163	20.597	-29.549	6.21366342e-11	1.368809089e-11	-1.368809089e-11
53607.587	28.335	-26.826	5.42283929e-11	1.218603311e-11	-1.218603311e-11
53656.981	21.565	-21.059	7.05439601e-11	1.58524122e-11	-1.58524122e-11
53715.256	28.480	-36.710	4.74080245e-11	1.054355716e-11	-1.054355716e-11
53766.000	30.389	-22.264	5.97523684e-11	1.316286109e-11	-1.316286109e-11
53814.966	16.526	-18.576	9.4043723e-11	2.014063402e-11	-2.014063402e-11
53852.921	23.703	-21.429	6.93144139e-11	1.512564782e-11	-1.512564782e-11
53909.395	27.405	-32.771	5.2546639e-11	1.146661906e-11	-1.146661906e-11
53958.707	23.224	-21.907	6.97013789e-11	1.528198168e-11	-1.528198168e-11
54004.838	14.703	-22.907	8.84648907e-11	1.894585853e-11	-1.894585853e-11
54057.111	50.178	-37.571	6.30345133e-11	1.044647506e-11	-1.044647506e-11
57557.123	1378.419	-176.136	5.63936726e-11	1.329211542e-11	-1.329211542e-11
58951.948	16.189	-16.406	5.31714772e-11	1.108701642e-11	-1.108701642e-11
58989.072	21.689	-20.935	3.459912611e-11	7.82232705e-12	-7.82232705e-12
59027.177	16.179	-16.416	4.82674477e-11	1.058808821e-11	-1.058808821e-11
59056.394	12.036	-13.038	6.02434731e-11	1.347085315e-11	-1.347085315e-11
59080.088	15.922	-11.659	5.40130559e-11	1.214424891e-11	-1.214424891e-11
59108.170	15.421	-12.160	5.36669127e-11	1.206642684e-11	-1.206642684e-11
59139.660	11.511	-16.069	5.94268366e-11	1.279734558e-11	-1.279734558e-11
59163.707	10.030	-12.536	6.63040267e-11	1.499031433e-11	-1.499031433e-11
59201.832	22.049	-28.095	5.10013454e-11	8.74666012e-12	-8.74666012e-12
59425.538	14.794	-12.787	5.421921e-11	1.212378187e-11	-1.212378187e-11
59450.235	12.662	-9.903	6.53745889e-11	1.469876327e-11	-1.469876327e-11
59484.013	55.331	-21.116	5.3536307e-11	1.20370576e-11	-1.20370576e-11
59552.632	19.307	-13.288	4.48696544e-11	1.014432958e-11	-1.014432958e-11
59584.851	17.176	-12.912	4.88845867e-11	1.099116539e-11	-1.099116539e-11
59614.313	15.295	-12.285	5.32103341e-11	1.203002406e-11	-1.203002406e-11
59648.889	13.313	-19.282	4.7781155e-11	1.04814182e-11	-1.04814182e-11
59678.625	13.665	-16.422	4.98065258e-11	1.113707325e-11	-1.113707325e-11
59718.240	16.675	-25.950	3.425175986e-11	7.83045933e-12	-7.83045933e-12
59747.750	9.731	-12.835	6.95504425e-11	1.525679086e-11	-1.525679086e-11
59773.550	16.525	-16.069	4.92881531e-11	1.061402088e-11	-1.061402088e-11
86805.385	10853.770	-582.823	1.916449977e-11	4.52143139e-12	-4.52143139e-12
97687.224	19.569	-28.070	3.568286069e-11	7.57640177e-12	-7.57640177e-12
97731.364	28.083	-24.571	2.857107757e-11	6.42185059e-12	-6.42185059e-12
97786.489	23.104	-27.042	3.060915606e-11	6.74580646e-12	-6.74580646e-12
97835.203	17.015	-25.610	3.64608448e-11	7.99573549e-12	-7.99573549e-12
97895.089	44.884	-42.872	1.702996073e-11	3.867910462e-12	-3.867910462e-12
97964.293	28.334	-24.320	2.86892643e-11	6.48204871e-12	-6.48204871e-12
98028.525	26.785	-35.898	2.616638483e-11	5.63155979e-12	-5.63155979e-12
98099.937	35.607	-44.627	1.867583315e-11	4.24172587e-12	-4.24172587e-12
98157.983	30.214	-22.439	2.892594252e-11	6.53552206e-12	-6.53552206e-12
98208.882	19.432	-20.685	3.786331022e-11	8.46649345e-12	-8.46649345e-12
98274.320	41.750	-46.006	1.705778211e-11	3.894627488e-12	-3.894627488e-12
98351.171	25.075	-35.101	2.527133278e-11	5.65083987e-12	-5.65083987e-12
98405.204	28.710	-28.958	2.596100867e-11	5.8351916e-12	-5.8351916e-12
98461.315	22.746	-27.401	3.13272428e-11	6.90406111e-12	-6.90406111e-12
98521.441	22.795	-37.380	2.756022474e-11	5.93154388e-12	-5.93154388e-12
98585.729	46.263	-41.493	1.72829396e-11	3.884643791e-12	-3.884643791e-12
98673.362	26.328	-41.369	2.1923472e-11	4.95338458e-12	-4.95338458e-12
98732.534	27.331	-32.845	2.474505637e-11	5.62019144e-12	-5.62019144e-12
98792.459	32.590	-32.593	3.919702419e-11	6.72223568e-12	-6.72223568e-12
103457.485	34.854	-35.351	2.104404291e-11	4.75443645e-12	-4.75443645e-12
103513.651	23.820	-21.311	3.264558644e-11	7.37554889e-12	-7.37554889e-12
103560.162	19.934	-22.691	3.543572439e-11	7.92366777e-12	-7.92366777e-12
103607.926	19.809	-27.830	3.151289377e-11	7.08288706e-12	-7.08288706e-12
103661.582	26.328	-33.847	2.602349249e-11	5.70671521e-12	-5.70671521e-12
103721.130	31.970	-33.220	2.314344633e-11	5.17503332e-12	-5.17503332e-12
103794.588	36.239	-41.488	1.992975213e-11	4.41379096e-12	-4.41379096e-12
103873.450	20.059	-42.623	2.644109389e-11	5.637258e-12	-5.637258e-12
103923.215	20.441	-29.705	3.448938043e-11	7.191534e-12	-7.191534e-12
103966.221	17.552	-22.565	3.741295915e-11	8.36579032e-12	-8.36579032e-12
104007.968	25.952	-24.195	2.949098761e-11	6.59438485e-12	-6.59438485e-12
104081.806	34.855	-47.886	1.7995677e-11	4.08691982e-12	-4.08691982e-12
104151.385	27.959	-34.724	2.35235823e-11	5.31463345e-12	-5.31463345e-12
104204.542	12.412	-25.198	3.92175995e-11	8.86034763e-12	-8.86034763e-12
104253.433	33.725	-36.480	2.090450694e-11	4.74753123e-12	-4.74753123e-12
104320.886	31.463	-33.728	2.379153451e-11	5.21726664e-12	-5.21726664e-12
104384.284	48.298	-31.936	1.926033476e-11	4.22361671e-12	-4.22361671e-12
104470.693	22.066	-38.110	2.487673274e-11	5.59133548e-12	-5.59133548e-12
104519.711	23.194	-26.953	2.955117771e-11	6.64197152e-12	-6.64197152e-12
104570.835	27.230	-27.930	2.188591434e-11	4.37718367e-12	-4.37718367e-12
121562.478	32.722	-29.961	2.550209625e-11	5.78050723e-12	-5.78050723e-12
121635.970	59.524	-40.769	1.631237524e-11	3.606033001e-12	-3.606033001e-12
121729.591	33.600	-34.097	2.305333361e-11	5.20172388e-12	-5.20172388e-12
121801.814	34.089	-38.623	2.246928112e-11	4.90319943e-12	-4.90319943e-12
121889.011	32.141	-53.107	1.990474176e-11	4.27873416e-12	-4.27873416e-12
121972.299	31.594	-51.147	1.818344926e-11	4.1404854e-12	-4.1404854e-12
122032.977	26.077	-29.084	2.798336395e-11	6.25727217e-12	-6.25727217e-12
122092.401	26.829	-33.347	2.572920661e-11	5.83198761e-12	-5.83198761e-12
122158.968	50.525	-39.738	1.729685831e-11	3.902840369e-12	-3.902840369e-12
122255.280	24.418	-45.787	2.332337102e-11	5.11149888e-12	-5.11149888e-12
122324.290	35.642	-44.592	2.044563462e-11	4.51973516e-12	-4.51973516e-12
122394.281	35.856	-34.348	2.209556115e-11	4.96306873e-12	-4.96306873e-12
122467.119	33.223	-36.982	2.245905963e-11	5.04471634e-12	-5.04471634e-12
122525.665	32.346	-25.323	2.717627125e-11	6.13201581e-12	-6.13201581e-12
122615.139	35.642	-57.128	1.759492562e-11	3.872741309e-12	-3.872741309e-12
122684.242	41.751	-33.461	2.732780514e-11	5.39681038e-12	-5.39681038e-12
127542.985	91.031	-97.018	1.661127663e-11	3.741360877e-12	-3.741360877e-12
127696.565	82.876	-62.549	2.154919464e-11	4.83597579e-12	-4.83597579e-12
127833.343	71.463	-53.903	2.483230595e-11	5.61335439e-12	-5.61335439e-12
127967.863	39.744	-63.056	2.20014264e-11	4.93862377e-12	-4.93862377e-12
128037.394	25.373	-29.788	1.833446987e-11	4.000909731e-12	-4.000909731e-12
128093.230	27.205	-30.463	2.412706725e-11	5.41576565e-12	-5.41576565e-12
128189.255	74.098	-68.819	2.156920053e-11	4.92956117e-12	-4.92956117e-12
128351.473	79.870	-88.120	1.853217891e-11	4.17400499e-12	-4.17400499e-12
128535.025	101.915	-103.682	2.116412637e-11	4.04124993e-12	-4.04124993e-12
133476.721	36.734	-40.993	2.029315437e-11	4.53768793e-12	-4.53768793e-12
133566.481	44.759	-53.026	1.579409076e-11	3.531665546e-12	-3.531665546e-12
133668.278	43.255	-57.038	1.553980463e-11	3.50118313e-12	-3.50118313e-12
133747.135	47.139	-35.602	1.861444005e-11	4.19391063e-12	-4.19391063e-12
133833.888	35.606	-39.614	2.071278884e-11	4.6490336e-12	-4.6490336e-12
133920.642	26.578	-51.148	1.978387234e-11	4.44053766e-12	-4.44053766e-12
133994.798	35.164	-47.578	1.937198519e-11	4.25786612e-12	-4.25786612e-12
134069.576	35.605	-39.614	2.043759056e-11	4.58726757e-12	-4.58726757e-12
134146.550	33.851	-41.368	1.440268091e-11	3.232716437e-12	-3.232716437e-12
134204.721	30.841	-24.320	1.604274284e-11	3.615073145e-12	-3.615073145e-12
134265.703	17.498	-30.141	2.153626239e-11	4.49062256e-12	-4.49062256e-12
134307.396	23.444	-24.195	1.872153512e-11	4.18626356e-12	-4.18626356e-12
134365.314	28.209	-34.474	1.467990424e-11	3.29520146e-12	-3.29520146e-12
134441.536	37.236	-48.013	1.816094514e-11	4.09173583e-12	-4.09173583e-12
134563.637	63.064	-84.866	2.090581019e-11	3.317999112e-12	-3.317999112e-12
139430.850	31.468	-28.707	1.49215308e-11	3.349617561e-12	-3.349617561e-12
139516.819	55.822	-54.500	2.235747831e-11	4.89698794e-12	-4.89698794e-12
139614.607	33.253	-41.966	3.478055856e-11	7.64361338e-12	-7.64361338e-12
139693.116	27.457	-45.255	1.211827614e-11	2.720337083e-12	-2.720337083e-12
139752.790	30.465	-32.218	1.514384119e-11	3.399522412e-12	-3.399522412e-12
139821.282	32.178	-38.026	2.311964698e-11	5.08209355e-12	-5.08209355e-12
139905.484	48.269	-52.023	1.553437509e-11	3.486911139e-12	-3.486911139e-12
140008.661	30.341	-54.908	1.818555451e-11	4.06641268e-12	-4.06641268e-12
140077.237	31.970	-38.235	2.203654999e-11	4.92752409e-12	-4.92752409e-12
140146.814	42.626	-37.608	1.9422034e-11	4.34289817e-12	-4.34289817e-12
140238.957	50.776	-49.516	1.520645333e-11	3.453004183e-12	-3.453004183e-12
140347.148	42.878	-57.415	1.543058827e-11	3.463614643e-12	-3.463614643e-12
140441.066	34.209	-51.040	1.38035829e-11	3.068438767e-12	-3.068438767e-12
