17.3500023	0.0500001907	7.20964726E-006	6.67116274E-006	0	0	2.92894384E-007	3.09242703E-013	2.45589575E-007	2.60050336E-013
17.4500008	0.0499992371	7.1424106E-006	6.61476179E-006	0	0	2.87149703E-007	2.78150089E-013	2.4049865E-007	2.33637518E-013
17.5499992	0.0500001907	7.07584149E-006	0.000006559	0	0	2.81411445E-007	2.49740712E-013	2.35430491E-007	2.09541179E-013
17.6500015	0.0500001907	7.01012505E-006	6.50387074E-006	0	0	2.75782924E-007	2.24350174E-013	2.30470761E-007	1.88032952E-013
17.75	0.0500001907	6.94526398E-006	6.44936927E-006	0	0	2.70270363E-007	2.02360291E-013	2.25623836E-007	1.69422446E-013
17.8500023	0.0500001907	6.88106138E-006	6.39548807E-006	0	0	2.64770392E-007	1.82378499E-013	2.20802704E-007	1.52534371E-013
17.9500008	0.0499992371	6.81746178E-006	6.34222079E-006	0	0	2.59256154E-007	1.63561208E-013	0.000000216	1.36657287E-013
18.0499992	0.0500001907	6.75458796E-006	6.28956059E-006	0	0	2.53799186E-007	1.46810962E-013	2.11228141E-007	1.22540351E-013
18.1500015	0.0500001907	6.69233077E-006	6.23749975E-006	0	0	2.4834381E-007	1.32952067E-013	2.06486874E-007	1.10864707E-013
18.25	0.0500001907	6.63065703E-006	0.000006186	0	0	2.42876382E-007	1.19647957E-013	2.01748946E-007	9.96759438E-014
18.3500023	0.0500001907	6.56987322E-006	6.13515112E-006	0	0	2.37566994E-007	1.07222126E-013	1.97155018E-007	8.92411687E-014
18.4500008	0.0499992371	6.50973061E-006	6.08485016E-006	0	0	2.32284563E-007	9.66081531E-014	1.92595706E-007	8.03339464E-014
18.5499992	0.0500001907	6.45017144E-006	6.03512262E-006	0	0	0.000000227	8.73695241E-014	0.000000188	7.25869085E-014
18.6500015	0.0500001907	6.39121799E-006	0.000005986	0	0	2.21733998E-007	7.85663852E-014	1.83523952E-007	6.5216326E-014
18.75	0.0500001907	6.33375066E-006	5.9373574E-006	0	0	0.000000217	7.06169674E-014	1.79425612E-007	5.85676662E-014
18.8500023	0.0500001907	6.27761074E-006	5.88930789E-006	0	0	2.12619568E-007	6.36068008E-014	1.75683127E-007	5.2709566E-014
18.9500008	0.0499992371	0.000006222	5.84180498E-006	0	0	2.08262932E-007	5.74973757E-014	1.71942602E-007	4.76078561E-014
19.0499992	0.0500001907	6.1669416E-006	5.79484094E-006	0	0	2.03897031E-007	5.17499048E-014	1.68203329E-007	4.28146423E-014
19.1500015	0.0500001907	6.11318683E-006	5.74840942E-006	0	0	0.0000002	4.66170952E-014	1.64822339E-007	3.85378375E-014
19.25	0.0500001907	6.06024014E-006	5.70250495E-006	0	0	1.96162944E-007	4.19392948E-014	1.61572103E-007	3.46441287E-014
19.3500023	0.0500001907	6.00780686E-006	5.65711935E-006	0	0	1.92363856E-007	3.78833419E-014	1.58323786E-007	3.12701593E-014
19.4500008	0.0499992371	5.95589108E-006	5.61224761E-006	0	0	1.8856251E-007	3.42196703E-014	1.55080798E-007	2.82252351E-014
19.5499992	0.0500001907	5.9045974E-006	5.56788245E-006	0	0	1.84820948E-007	3.08041285E-014	1.518939E-007	2.53896771E-014
19.6500015	0.0500001907	5.85385942E-006	0.000005524	0	0	1.81105932E-007	2.76765153E-014	1.48735495E-007	2.27956742E-014
19.75	0.0500001907	5.80361984E-006	5.48064691E-006	0	0	1.77389907E-007	2.50694901E-014	1.45582746E-007	2.06341004E-014
19.8500023	0.0500001907	5.75385684E-006	5.43776378E-006	0	0	1.7366439E-007	2.26444128E-014	1.42428462E-007	1.86254244E-014
19.9500008	0.0499992371	5.70457041E-006	5.39536313E-006	0	0	1.69932491E-007	2.03714998E-014	1.39275059E-007	1.67447639E-014
20.0499992	0.0500001907	5.65577329E-006	5.35343679E-006	0	0	1.66205126E-007	1.83265878E-014	1.3613132E-007	1.50540845E-014
20.1500015	0.0500001907	5.6074532E-006	0.000005312	0	0	1.6247904E-007	1.66088423E-014	0.000000133	1.36343472E-014
20.25	0.0500001907	5.55959559E-006	0.000005271	0	0	1.58749302E-007	1.50031626E-014	1.29859998E-007	1.23085102E-014
20.3500023	0.0500001907	5.51241146E-006	5.23044946E-006	0	0	1.55135936E-007	1.35028055E-014	1.26826222E-007	1.10708189E-014
20.4500008	0.0499992371	5.46575757E-006	5.19036485E-006	0	0	1.51562489E-007	1.21640894E-014	1.23830219E-007	9.96720949E-015
20.5499992	0.0500001907	5.4204902E-006	5.15072543E-006	0	0	1.48504768E-007	1.10186899E-014	1.21260285E-007	9.02333865E-015
20.6500015	0.0500001907	5.37590768E-006	5.11152484E-006	0	0	1.45579804E-007	9.94990375E-015	1.18803058E-007	8.1433756E-015
20.75	0.0500001907	5.33188495E-006	5.07275854E-006	0	0	1.42721703E-007	8.97862547E-015	1.16404458E-007	7.34426778E-015
